F,t,#ev,,ap
44.2,44.6737,10000,74,25
44.2433,48.6642,10000,76,25
43.8104,47.823,10000,80,25
44.4161,46.1873,10000,80,24
43.9983,49.8334,10000,75,24
43.7863,37.0431,10000,80,25
44.2005,45.5169,10000,76,24
44.0467,53.5241,10000,71,25
44.129,54.4263,10000,77,25
44.1503,57.2097,10000,81,25
44.5223,47.5045,10000,76,25
44.0794,44.7259,10000,78,23
44.1926,44.4456,10000,82,25
44.3948,46.2566,10000,78,25
44.4832,54.7619,10000,78,25
44.1481,47.4039,10000,78,25
44.1068,49.3412,10000,81,25
43.9701,43.9345,10000,78,25
44.0621,46.9834,10000,82,25
44.1111,46.6086,10000,87,25
43.5567,49.4762,10000,79,25
44.0176,48.7379,10000,75,25
44.1889,45.1311,10000,77,24
43.7916,48.53,10000,78,25
44.1919,46.3355,10000,79,25
44.1641,47.458,10000,75,25
44.0554,53.1553,10000,81,24
43.8116,44.9299,10000,78,24
44.0016,46.3836,10000,83,25
44.0363,50.0009,10000,82,24
44.3123,47.4973,10000,80,25
44.8718,44.7471,10000,79,24
43.8738,46.1122,10000,76,25
44.3616,44.9488,10000,78,25
44.1163,45.956,10000,75,25
44.5979,40.5905,10000,78,24
44.3079,43.0586,10000,75,25
43.7345,43.5846,10000,79,24
44.2869,57.3271,10000,84,24
44.5158,50.0465,10000,81,25
44.4101,47.2379,10000,77,25
44.0876,55.2754,10000,76,25
44.1582,45.405,10000,71,25
43.6998,57.3061,10000,81,25
43.7541,42.8443,10000,91,24
43.8319,49.8201,10000,85,25
43.814,46.7915,10000,79,25
43.478,47.5481,10000,77,25
43.9418,48.7516,10000,80,25
43.9393,46.6607,10000,84,25
44.0873,45.8711,10000,74,25
43.8994,50.8462,10000,88,25
43.9984,45.7302,10000,74,25
43.5409,45.4265,10000,82,25
43.9605,52.0629,10000,83,25
43.8716,51.3324,10000,79,25
43.6958,44.2757,10000,86,25
43.5331,51.5157,10000,72,25
43.6496,48.9157,10000,78,24
43.5985,46.1368,10000,76,25
43.6541,43.8519,10000,77,25
44.0083,57.1323,10000,78,25
43.8691,47.4588,10000,76,25
43.7489,45.1608,10000,77,25
43.5122,51.6888,10000,82,24
44.0179,35.4477,10000,78,24
43.8641,48.953,10000,74,25
43.7961,46.0276,10000,78,24
43.674,54.0285,10000,74,25
43.9566,45.3719,10000,77,25
44.44,60.2936,10000,86,24
44.0214,53.7894,10000,79,23
43.7881,54.8096,10000,84,25
43.5051,44.538,10000,75,25
43.8103,43.5086,10000,73,25
43.7593,49.5501,10000,80,25
43.8174,51.477,10000,81,25
43.8128,50.9117,10000,82,25
44.3987,51.9313,10000,83,25
44.3522,58.3187,10000,90,25
44.073,44.8752,10000,75,25
43.9552,46.2654,10000,79,25
43.6592,57.1468,10000,80,25
43.7463,44.7079,10000,89,24
44.0367,44.0988,10000,73,25
43.638,49.8129,10000,78,25
43.4163,51.034,10000,78,25
43.2747,46.4152,10000,80,25
43.8557,49.0293,10000,77,25
43.9337,52.942,10000,75,25
43.9187,51.9947,10000,80,25
43.949,45.9059,10000,76,25
43.6496,51.756,10000,75,24
43.6809,46.4179,10000,81,25
43.7822,44.0531,10000,76,25
43.7855,37.046,10000,82,24
43.7634,49.135,10000,76,25
44.0053,52.4657,10000,80,25
43.426,48.7068,10000,76,25
43.8198,53.1723,10000,76,25
44.9009,47.0265,10000,82,24
43.3605,50.4355,10000,78,25
43.8495,46.2765,10000,75,24
43.7491,43.6746,10000,77,25
43.8274,54.5569,10000,77,25
43.991,47.3406,10000,80,25
43.5006,47.6768,10000,82,25
43.3158,45.8594,10000,77,24
43.6145,44.4739,10000,77,25
43.3644,43.9208,10000,75,25
43.2066,54.939,10000,81,25
44.0634,45.1996,10000,78,25
43.5149,50.0094,10000,84,24
43.6039,60.5118,10000,76,25
43.3817,45.3229,10000,75,24
43.4122,46.6995,10000,82,25
43.4814,56.991,10000,83,25
43.4876,52.6631,10000,78,25
43.5891,50.7123,10000,72,25
43.2701,56.8112,10000,73,25
43.4866,47.1786,10000,73,25
43.5123,49.547,10000,85,23
43.6478,47.8073,10000,81,25
43.8064,43.1575,10000,76,23
43.3882,60.7116,10000,77,25
43.3787,36.3692,10000,77,25
43.6396,48.4428,10000,75,24
43.9228,50.0777,10000,75,25
44.1621,46.0082,10000,78,25
43.6232,47.7792,10000,73,25
44.1456,49.8602,10000,85,23
43.6858,44.7111,10000,77,25
43.624,54.0621,10000,82,25
