F,t,#ev,,ap
48.1916,221.412,10000,60,25
48.6616,230.003,10000,57,25
47.5504,248.725,10000,60,25
46.8896,220.064,10000,58,25
47.9543,228.789,10000,59,25
47.494,230.056,10000,60,25
47.9801,223.03,10000,60,25
49.4803,232.71,10000,58,25
49.9939,259.747,10000,59,25
49.1442,259.237,10000,57,25
49.8853,227.375,10000,58,25
46.5312,211.081,10000,58,25
47.8299,233.961,10000,59,25
47.306,253.981,10000,59,25
49.1619,202.046,10000,58,25
47.7811,239.877,10000,60,25
48.8678,229.977,10000,60,25
48.5173,253.221,10000,61,25
48.1356,235.363,10000,59,25
47.252,230.904,10000,59,25
49.8976,256.52,10000,58,25
49.2102,226.824,10000,58,25
49.436,255.215,10000,58,25
47.6818,244.184,10000,61,25
46.372,224.982,10000,59,25
48.8988,243.954,10000,60,25
48.7589,252.883,10000,59,25
49.0296,253.117,10000,58,25
47.9394,239.62,10000,60,25
48.5624,241.457,10000,60,25
46.9454,260.445,10000,61,25
47.5651,255.07,10000,59,25
47.7594,244.07,10000,58,25
46.7787,235.104,10000,58,25
48.1893,246.845,10000,59,25
47.5885,256.688,10000,59,25
47.4191,221.248,10000,60,25
47.5665,220.758,10000,60,25
47.8372,241.721,10000,60,25
48.7699,215.308,10000,56,25
46.8691,227.722,10000,59,25
49.8137,244.578,10000,57,25
47.9058,278.691,10000,61,25
47.8838,233.143,10000,58,25
48.6629,242.016,10000,58,25
47.3111,232.021,10000,60,25
47.4837,250.561,10000,60,25
47.9111,224.327,10000,60,25
46.9939,228.453,10000,61,25
49.4799,219.658,10000,58,25
47.8571,262.121,10000,59,25
47.0792,224.379,10000,59,25
47.2695,221.791,10000,60,25
48.0624,245.758,10000,60,25
47.8312,237.943,10000,60,25
47.3741,251.45,10000,62,25
47.7992,233.947,10000,57,25
48.4944,250.139,10000,60,25
48.514,245.78,10000,58,25
47.6744,230.352,10000,60,25
47.9938,212.402,10000,59,25
46.6667,240.745,10000,59,25
47.3568,241.972,10000,60,25
47.0279,218.237,10000,59,25
48.0938,236.887,10000,59,25
47.1739,252.527,10000,61,25
50.1548,213.303,10000,58,25
47.336,222.829,10000,59,25
49.0865,221.783,10000,59,25
47.6438,238.408,10000,57,25
48.1648,231.619,10000,59,25
47.7721,240.859,10000,58,25
47.7911,252.172,10000,61,25
47.5559,232.617,10000,58,25
48.2809,230.308,10000,60,25
46.3792,235.861,10000,59,25
48.0629,237.483,10000,59,25
48.0524,224.794,10000,60,25
47.5765,248.652,10000,60,25
47.2629,239.062,10000,60,25
47.7165,253.873,10000,59,25
46.9737,232.156,10000,58,25
47.2803,247.067,10000,60,25
47.9276,249.178,10000,58,25
47.7858,254.501,10000,58,25
47.1549,264.005,10000,60,25
47.7913,236.075,10000,58,25
47.1704,231.593,10000,60,25
47.6419,223.793,10000,62,25
47.6503,234.515,10000,60,25
50.3512,221.638,10000,58,25
47.9731,246.439,10000,59,25
47.2515,246.626,10000,60,25
47.548,253.793,10000,58,25
48.1534,230.667,10000,58,25
47.1793,237.021,10000,58,25
47.3716,216.791,10000,60,25
47.8161,217.918,10000,57,25
47.7728,254.45,10000,59,25
46.8825,230.688,10000,58,25
46.3465,246.144,10000,58,25
47.5626,229.516,10000,58,25
47.9905,256.545,10000,61,25
47.5691,248.739,10000,58,25
46.3163,246.286,10000,59,25
46.9291,252.084,10000,60,25
48.3994,244.878,10000,60,25
48.4972,235.82,10000,58,25
47.4771,233.684,10000,60,25
47.0546,257.216,10000,61,25
46.4306,242.764,10000,59,25
46.5721,239.128,10000,59,25
48.2111,239.521,10000,60,25
46.287,229.237,10000,60,25
47.4034,243.175,10000,58,25
46.1472,219.754,10000,61,25
47.446,219.612,10000,58,25
48.6682,237.953,10000,61,25
48.4518,216.029,10000,59,25
47.2706,226.259,10000,59,25
48.1739,232.959,10000,58,25
46.9627,229.002,10000,59,25
47.8304,258.67,10000,60,25
46.9281,220.306,10000,57,25
47.1935,221.954,10000,57,25
48.1633,214.581,10000,56,25
48.0529,229.758,10000,59,25
47.3313,243.468,10000,57,25
47.1121,221.6,10000,60,25
46.1317,228.984,10000,60,25
47.7488,253.239,10000,58,25
47.0482,235.628,10000,58,25
47.1904,244.975,10000,61,25
49.2621,268.189,10000,58,25
48.588,217.802,10000,59,25
48.9437,218.678,10000,58,25
47.4584,244.825,10000,60,25
47.4994,217.349,10000,60,25
48.8019,247.155,10000,58,25
48.4292,247.062,10000,58,25
48.5751,244.873,10000,57,25
46.8666,228.539,10000,59,25
48.0259,226.209,10000,61,25
47.4003,240.171,10000,60,25
48.2245,225.356,10000,58,25
46.3561,255.166,10000,61,25
47.0678,233.904,10000,59,25
49.2485,250.331,10000,60,25
48.3513,251.389,10000,60,25
47.4288,242.986,10000,58,25
48.2145,225.688,10000,60,25
48.1778,254.274,10000,59,25
48.4857,228.665,10000,59,25
49.487,215.692,10000,56,25
48.0925,212.609,10000,58,25
47.5395,222.769,10000,58,25
47.8809,230.596,10000,59,25
47.5784,227.361,10000,58,25
48.6288,216.026,10000,57,25
48.8995,216.956,10000,57,25
47.1954,250.77,10000,60,25
47.3207,237.922,10000,56,25
47.096,245.425,10000,62,25
49.5073,231.65,10000,57,25
48.0497,242.528,10000,58,25
48.8263,234.983,10000,57,25
47.3548,241.62,10000,59,25
48.0209,242.686,10000,60,25
47.5434,248.078,10000,60,25
50.0756,226.064,10000,58,25
47.457,229.262,10000,59,25
47.1061,263.428,10000,59,25
48.1838,238.679,10000,59,25
51.1356,218.578,10000,58,25
47.4396,254.963,10000,59,25
48.4905,225.421,10000,58,25
49.2188,238.377,10000,58,25
48.1322,258.309,10000,63,25
49.4487,227.329,10000,58,25
50.169,222.027,10000,58,25
49.8861,224.432,10000,59,25
48.3846,237.426,10000,58,25
48.2655,234.683,10000,58,25
48.3058,228.932,10000,58,25
48.0606,234.347,10000,59,25
48.9176,255.215,10000,57,25
49.0561,245.935,10000,61,25
49.044,226.76,10000,57,25
52.8833,229.184,10000,56,25
49.9187,221.701,10000,57,25
49.1041,253.092,10000,58,25
47.4801,241.749,10000,58,25
47.9264,248.574,10000,58,25
47.4365,219.619,10000,57,25
49.6536,230.959,10000,58,25
49.0868,237.157,10000,59,25
49.0192,228.632,10000,58,25
49.6674,224.625,10000,59,25
47.6917,254.174,10000,61,25
49.3336,219.739,10000,57,25
48.5943,244.394,10000,60,25
48.3704,230.217,10000,60,25
48.5957,243.786,10000,61,25
50.1405,224.197,10000,59,25
49.7382,257.435,10000,58,25
49.9179,233.603,10000,59,25
50.417,223.744,10000,58,25
48.7977,225.708,10000,61,25
49.4747,247.724,10000,60,25
50.6769,226.289,10000,58,25
50.2946,231.081,10000,59,25
48.3789,244.179,10000,61,25
49.7566,228.807,10000,58,25
49.233,228.855,10000,57,25
50.2323,243.166,10000,58,25
50.5313,261.289,10000,58,25
48.5763,248.229,10000,61,25
51.5393,242.986,10000,55,25
50.4354,244.524,10000,58,25
50.1094,248.226,10000,59,25
49.314,230.564,10000,58,25
48.0846,256.099,10000,58,25
49.7265,261.166,10000,57,25
49.9551,227.121,10000,58,25
49.0911,252.793,10000,59,25
49.4763,252.659,10000,59,25
49.4794,228.085,10000,59,25
50.1158,237.736,10000,59,25
47.5332,241.884,10000,61,25
49.0944,244.393,10000,58,25
50.4116,230.544,10000,57,25
49.7898,233.178,10000,60,25
49.2838,239.616,10000,61,25
49.4705,231.327,10000,59,25
51.1713,235.949,10000,57,25
50.8138,228.15,10000,58,25
48.5894,220.12,10000,58,25
48.7436,234.613,10000,60,25
48.4563,224.301,10000,61,25
49.6034,212.813,10000,57,25
47.0868,244.159,10000,61,25
51.1911,218.585,10000,58,25
48.7314,244.294,10000,59,25
48.9807,231.417,10000,58,25
49.2019,243.188,10000,56,25
48.4089,230.129,10000,58,25
49.6072,242.729,10000,62,25
48.372,238.786,10000,58,25
48.1793,224.45,10000,58,25
48.2253,233.229,10000,59,25
47.9265,221.915,10000,59,25
48.6693,224.094,10000,59,25
49.8225,230.002,10000,62,25
50.3136,243.56,10000,58,25
50.1471,259.782,10000,58,25
47.8552,237.164,10000,59,25
48.7332,245.839,10000,59,25
51.1079,240.201,10000,60,25
49.0896,239.367,10000,58,25
50.613,236.701,10000,56,25
48.7276,220.662,10000,60,25
49.1657,233.637,10000,58,25
48.1237,244.62,10000,61,25
48.4521,227.472,10000,59,25
48.6411,236.602,10000,59,25
48.8657,239.96,10000,60,25
47.8522,248.763,10000,58,25
47.4411,239.698,10000,60,25
48.0848,250.306,10000,59,25
46.8503,217.825,10000,60,25
49.6371,252.688,10000,60,25
47.5023,241.642,10000,61,25
47.2218,233.64,10000,61,25
46.4975,224.579,10000,60,25
47.6297,228.942,10000,58,25
46.4398,216.017,10000,59,25
47.0702,227.645,10000,61,25
48.3772,239.982,10000,57,25
46.9605,243.779,10000,59,25
47.0093,207.721,10000,60,25
48.2902,244.629,10000,59,25
47.3513,235.696,10000,58,25
46.9508,247.138,10000,62,25
47.9251,231.304,10000,59,25
47.8653,212.091,10000,58,25
49.3746,236.667,10000,59,25
47.7478,224.543,10000,59,25
47.3085,234.121,10000,60,25
47.8063,244.193,10000,61,25
48.182,243.774,10000,58,25
48.7998,224.128,10000,59,25
48.3247,236.416,10000,59,25
48.133,241.425,10000,60,25
49.0699,233.57,10000,58,25
47.3497,238.062,10000,60,25
47.5262,230.719,10000,60,25
47.7085,232.901,10000,58,25
47.9801,231.539,10000,60,25
47.2207,216.821,10000,60,25
48.6826,246.049,10000,58,25
48.2141,246.32,10000,60,25
48.1845,230.499,10000,61,25
48.0141,217.158,10000,58,25
48.1619,244.013,10000,58,25
48.1124,252.177,10000,58,25
46.8474,206.404,10000,58,25
47.4007,238.507,10000,60,25
49.5801,232.319,10000,57,25
47.06,249.872,10000,60,25
48.0485,206.844,10000,59,25
48.3455,242.59,10000,59,25
48.767,231.454,10000,56,25
48.4984,216.234,10000,60,25
47.6237,238.554,10000,59,25
48.6251,215.27,10000,58,25
47.5794,225.518,10000,59,25
47.0455,235.321,10000,61,25
47.5556,222.497,10000,60,25
49.5283,237.231,10000,58,25
47.1606,236.327,10000,59,25
48.9436,231.807,10000,58,25
48.6897,246.533,10000,59,25
47.483,231.572,10000,61,25
47.5009,227.019,10000,59,25
48.0248,229.337,10000,60,25
47.6684,229.89,10000,59,25
46.2927,241.809,10000,59,25
47.3878,260.045,10000,60,25
46.2215,222.117,10000,59,25
45.8867,224.835,10000,58,25
47.4649,251.669,10000,60,25
46.7435,237.988,10000,60,25
47.5842,245.973,10000,58,25
48.4356,243.761,10000,57,25
47.026,218.464,10000,59,25
46.3833,221.451,10000,58,25
47.2278,233.941,10000,60,25
47.6465,232.567,10000,57,25
48.035,225.085,10000,58,25
48.3351,232.169,10000,60,25
46.905,266.053,10000,58,25
49.1548,235.236,10000,57,25
47.4768,266.73,10000,61,25
46.8982,234.891,10000,59,25
48.0564,256.733,10000,58,25
49.2695,253.086,10000,57,25
48.282,237.439,10000,60,25
48.3328,244.21,10000,59,25
50.0684,236.009,10000,59,25
46.9738,249.171,10000,60,25
47.1727,249.786,10000,60,25
47.9044,268.271,10000,60,25
47.5779,217.283,10000,60,25
