F,t,#ev,,ap
49.3598,232.66,10000,58,25
49.9047,225.017,10000,58,25
50.0802,234.858,10000,57,25
48.02,225.026,10000,59,25
49.686,205.591,10000,56,25
48.178,237.799,10000,59,25
49.3465,229.346,10000,55,25
49.3985,247.954,10000,60,25
48.6589,246.899,10000,59,25
50.0029,210.466,10000,59,25
49.4656,220.57,10000,58,25
51.0655,219.645,10000,58,25
52.6681,210.507,10000,58,25
49.8582,220.91,10000,60,25
48.4977,248.234,10000,59,25
50.7829,218.301,10000,58,25
50.1572,219.263,10000,56,25
48.1429,234.523,10000,60,25
49.4728,236.467,10000,60,25
49.7756,226.526,10000,59,25
49.5609,227.655,10000,59,25
52.1426,219.334,10000,57,25
48.4119,221.996,10000,60,25
49.0614,242.018,10000,59,25
51.4221,241.444,10000,54,25
51.0629,229.608,10000,58,25
49.3559,227.116,10000,59,25
49.0943,240.012,10000,60,25
50.5588,224.554,10000,59,25
48.7831,229.451,10000,59,25
49.4972,215.349,10000,58,25
48.8805,245.088,10000,61,25
48.666,234.032,10000,58,25
49.3395,232.41,10000,59,25
50.1168,214.793,10000,56,25
48.9292,216.335,10000,58,25
49.2307,228.506,10000,54,25
48.8349,244.045,10000,62,25
50.6372,225.643,10000,58,25
49.0837,230.095,10000,60,25
49.9961,231.523,10000,58,25
52.1256,209.916,10000,57,25
49.401,232.693,10000,60,25
49.9937,234.916,10000,61,25
50.5445,262.498,10000,59,25
50.5455,233.652,10000,57,25
49.8707,218.318,10000,58,25
48.8899,268.392,10000,62,25
48.3012,223.502,10000,61,25
50.2475,218.893,10000,58,25
49.0711,231.272,10000,57,25
50.4508,215.804,10000,57,25
49.1507,233.097,10000,62,25
48.9966,239.851,10000,56,25
49.3454,211.245,10000,57,25
50.4289,219.91,10000,59,25
49.7957,242.852,10000,59,25
48.2129,233.362,10000,61,25
49.5797,222.088,10000,59,25
51.3138,257.153,10000,59,25
50.3253,240.779,10000,60,25
48.3749,235.449,10000,59,25
48.167,228.393,10000,59,25
49.6896,212.885,10000,58,25
50.2379,236.823,10000,57,25
48.7763,227.289,10000,60,25
47.9993,249.34,10000,56,25
47.9611,245.309,10000,60,25
47.7104,235.579,10000,59,25
49.5407,233.123,10000,59,25
48.8443,211.419,10000,59,25
48.5222,242.647,10000,61,25
50.8251,219.198,10000,60,25
48.5074,239.135,10000,62,25
49.4269,229.442,10000,58,25
49.0441,252.473,10000,59,25
48.7823,216.045,10000,57,25
50.4875,221.739,10000,60,25
47.5488,246.521,10000,58,25
46.9898,222.294,10000,59,25
48.7477,229.126,10000,59,25
47.5667,243.662,10000,61,25
48.4677,241.888,10000,61,25
49.4342,232.898,10000,58,25
46.9324,224.984,10000,59,25
48.9482,246.046,10000,58,25
47.9439,237.418,10000,60,25
47.8768,232.287,10000,61,25
47.6436,230.46,10000,59,25
48.6243,214.978,10000,60,25
48.5006,210.649,10000,60,25
48.0956,219.103,10000,60,25
48.8133,224.657,10000,58,25
47.3259,225.748,10000,58,25
47.9072,225.708,10000,59,25
47.2715,220.071,10000,59,25
47.9308,226.183,10000,57,25
47.8054,255.122,10000,60,25
48.6087,248.257,10000,58,25
47.775,217.839,10000,60,25
48.4873,225.044,10000,59,25
47.2066,232.637,10000,59,25
48.8345,228.817,10000,59,25
49.7064,229.927,10000,57,25
47.2292,215.02,10000,57,25
46.7719,222.189,10000,61,25
47.2911,231.133,10000,58,25
48.0696,209.285,10000,59,25
47.1092,227.627,10000,58,25
48.7908,221.203,10000,58,25
50.0045,223.287,10000,59,25
47.1258,224.898,10000,58,25
47.2935,219.725,10000,60,25
46.8648,210.655,10000,60,25
49.5194,215.118,10000,60,25
48.2886,254.858,10000,64,25
47.786,213.586,10000,58,25
48.987,244.985,10000,57,25
49.3136,212.425,10000,58,25
48.8542,221.141,10000,59,25
48.503,229.906,10000,58,25
47.0535,222.131,10000,58,25
47.7031,219.414,10000,60,25
48.5284,220.789,10000,60,25
47.2239,215.813,10000,61,25
48.5653,223.252,10000,57,25
48.1147,225.984,10000,61,25
48.4887,221.104,10000,58,25
47.5584,214.371,10000,60,25
49.2541,229.442,10000,58,25
46.863,223.928,10000,60,25
48.4895,232.972,10000,60,25
47.2805,223.008,10000,57,25
47.472,214.396,10000,58,25
47.0363,225.113,10000,59,25
48.315,233.929,10000,58,25
47.1823,236.603,10000,59,25
47.4812,224.663,10000,58,25
47.0664,238.317,10000,58,25
47.3469,215.816,10000,59,25
47.0626,229.67,10000,59,25
49.1999,236.781,10000,56,25
47.291,237.381,10000,60,25
49.4992,238.869,10000,58,25
48.6033,242.944,10000,59,25
46.1485,222.772,10000,60,25
46.6457,215.58,10000,61,25
47.9332,240.436,10000,59,25
48.1415,217.192,10000,57,25
48.2822,237.573,10000,57,25
47.6632,227.918,10000,59,25
48.068,236.071,10000,58,25
48.711,214.138,10000,58,25
47.0187,226.954,10000,59,25
46.8077,214.03,10000,59,25
47.4887,246.235,10000,58,25
47.7971,230.727,10000,59,25
48.3019,215.92,10000,57,25
47.4783,238.348,10000,59,25
47.6933,223.142,10000,59,25
49.2517,251.044,10000,57,25
47.5557,209.545,10000,58,25
47.3745,227.819,10000,59,25
48.8572,214.594,10000,60,25
46.2011,243.351,10000,58,25
47.5964,226.673,10000,60,25
46.726,234.379,10000,59,25
47.347,222.926,10000,58,25
