F,t,#ev,,ap
43.3168,65.9668,10000,90,25
43.2444,65.5771,10000,92,24
43.7093,55.5084,10000,85,25
43.5012,60.2301,10000,84,25
43.4442,57.8978,10000,94,25
42.9656,57.6477,10000,89,25
43.3687,53.3759,10000,89,23
43.2667,60.4421,10000,93,25
43.3108,58.3733,10000,86,25
43.3704,62.8456,10000,96,25
43.9284,58.6086,10000,93,25
44.3312,62.0926,10000,98,25
43.3235,51.5842,10000,92,24
43.7624,62.5212,10000,99,25
43.9387,54.2934,10000,94,25
43.8556,62.1251,10000,92,25
43.8071,60.5558,10000,89,25
43.4964,54.0774,10000,89,25
43.4822,61.0838,10000,87,25
44.3326,61.0142,10000,96,25
43.6625,58.4152,10000,91,25
43.8387,55.4774,10000,87,24
43.4505,56.6404,10000,94,25
43.4769,58.886,10000,87,25
43.551,69.2083,10000,97,24
43.3833,62.4142,10000,87,25
43.5401,63.7569,10000,95,24
43.1859,61.0248,10000,90,24
43.371,58.2154,10000,86,25
43.6548,63.6616,10000,85,25
43.9546,61.5182,10000,88,25
43.8056,57.0334,10000,88,25
44.0419,55.0253,10000,84,24
43.3075,65.0533,10000,83,25
44.0495,70.3309,10000,89,25
43.2053,65.4892,10000,91,25
43.3576,51.5406,10000,85,25
43.8232,53.6214,10000,93,25
44.1199,57.3797,10000,93,25
43.9001,60.4372,10000,94,25
45.2719,61.8448,10000,84,25
43.7611,59.8295,10000,86,25
43.6051,58.2816,10000,88,25
44.114,59.1829,10000,85,24
43.3921,65.0137,10000,83,25
43.6125,63.1669,10000,94,24
44.0412,56.7535,10000,92,25
44.1707,57.3406,10000,92,25
43.6018,63.7472,10000,92,25
43.8978,63.1791,10000,93,23
43.2692,68.2339,10000,89,25
43.9403,65.963,10000,82,25
43.4449,56.7929,10000,91,25
44.1712,58.3106,10000,92,25
44.2657,59.6306,10000,89,24
43.3829,63.0232,10000,91,25
44.1288,57.9785,10000,89,24
43.7257,62.2653,10000,90,25
43.9736,54.8488,10000,99,25
43.5885,67.4038,10000,89,25
43.851,57.5832,10000,94,25
43.7873,62.71,10000,91,25
43.9306,73.3817,10000,88,25
43.8765,58.0147,10000,90,24
43.8457,52.407,10000,92,25
44.0645,58.6808,10000,100,25
44.3819,54.2438,10000,99,24
44.224,60.6241,10000,93,25
43.7203,61.8795,10000,88,25
44.3587,65.9564,10000,95,25
44.1562,55.6323,10000,87,25
43.6072,59.8353,10000,84,25
43.7965,56.9752,10000,91,25
44.0702,64.235,10000,88,25
43.6406,54.8432,10000,92,25
43.8801,59.3293,10000,82,25
43.8732,60.8132,10000,89,24
44.3423,63.657,10000,93,25
43.9351,55.1287,10000,92,25
43.6216,57.3667,10000,88,25
43.7385,63.1618,10000,85,25
43.5139,61.8923,10000,88,24
44.3451,37.0746,10000,97,25
44.4826,68.0079,10000,92,24
43.613,52.1851,10000,89,25
43.9206,52.5749,10000,91,25
43.7556,64.5065,10000,91,25
43.6448,59.6297,10000,90,25
44.1097,53.5225,10000,96,25
43.6206,57.2036,10000,87,25
43.9845,55.8517,10000,91,25
44.2878,58.8996,10000,87,25
43.9049,56.4979,10000,96,25
43.7097,55.6494,10000,94,25
44.4101,58.339,10000,91,25
43.2484,53.9496,10000,89,25
44.2012,52.5675,10000,90,24
44.8489,54.3617,10000,90,24
44.0454,64.3141,10000,89,25
43.5783,56.9185,10000,97,25
44.1206,56.8463,10000,96,25
44.1168,61.0772,10000,95,24
44.8411,55.6562,10000,88,24
43.5201,55.6819,10000,87,24
44.0847,61.7652,10000,91,25
43.7789,65.122,10000,91,25
43.8462,66.8812,10000,97,25
43.9351,59.3277,10000,87,25
43.7055,61.7215,10000,97,25
43.9652,60.2055,10000,94,25
43.5734,58.2154,10000,94,25
44.0386,63.0064,10000,92,25
44.103,41.7644,10000,86,25
44.108,52.6117,10000,95,25
43.7953,56.8459,10000,94,25
44.4301,63.8766,10000,97,25
43.6842,57.4234,10000,89,25
43.8837,57.0285,10000,92,25
43.7795,59.9368,10000,94,24
43.801,61.5538,10000,91,25
43.9614,51.6618,10000,92,25
43.8907,53.4344,10000,97,25
43.6304,55.5537,10000,93,25
44.0464,57.9222,10000,92,25
43.2967,59.739,10000,92,25
43.6527,68.4585,10000,86,25
44.5226,51.8993,10000,90,23
44.027,65.6448,10000,91,23
43.8644,59.2449,10000,93,25
43.8855,55.1866,10000,94,25
44.5195,53.9588,10000,91,25
43.782,63.9919,10000,90,24
43.6348,54.1912,10000,87,24
43.5284,67.1724,10000,93,24
43.7319,64.7707,10000,91,25
44.1798,53.9424,10000,93,25
43.8696,62.632,10000,89,25
44.0231,55.3067,10000,90,24
43.6064,55.5914,10000,93,24
44.2169,55.0591,10000,88,25
43.5077,58.8641,10000,89,25
43.9338,56.8153,10000,90,24
44.2234,53.5944,10000,93,25
43.4019,59.2005,10000,95,25
43.9378,64.7073,10000,94,25
44.3479,60.19,10000,92,24
43.7016,66.7038,10000,89,25
44.0437,54.2729,10000,89,25
44.1625,55.7207,10000,93,25
44.029,54.3899,10000,90,25
44.0853,56.9513,10000,94,24
43.9048,57.6794,10000,92,25
44.6035,57.9778,10000,83,23
43.8121,57.7613,10000,96,25
43.6849,61.3973,10000,89,25
43.9753,55.778,10000,94,25
44.0174,55.514,10000,92,25
44.0568,56.3829,10000,84,25
43.7051,64.7378,10000,83,25
43.5975,66.3379,10000,95,25
43.9334,54.2854,10000,95,25
44.0987,57.6174,10000,93,25
43.6122,62.457,10000,84,25
44.3074,66.6495,10000,94,24
43.7092,54.4283,10000,89,25
44.5927,58.9042,10000,93,25
44.1023,59.7221,10000,94,25
43.309,58.8291,10000,87,25
43.9853,55.0532,10000,92,25
43.9754,59.6363,10000,92,25
43.669,59.3508,10000,90,25
43.6166,54.4102,10000,87,25
43.9038,38.5327,10000,93,25
44.0491,55.8823,10000,95,25
43.5602,59.5698,10000,87,25
44.5022,62.0958,10000,97,25
43.9947,56.6854,10000,88,25
43.7269,56.9594,10000,97,25
44.2398,63.4548,10000,91,25
43.3243,54.1829,10000,89,25
44.0218,54.5327,10000,94,25
43.9587,56.2326,10000,84,23
43.5869,57.8817,10000,88,24
43.1736,56.0718,10000,92,25
43.4291,58.7383,10000,89,25
43.8276,62.3032,10000,91,25
43.5025,56.1462,10000,90,25
43.4999,62.6415,10000,90,25
43.9367,58.8785,10000,90,25
43.8958,55.804,10000,89,24
43.9432,54.203,10000,88,25
43.7527,60.0308,10000,91,24
44.1105,62.2759,10000,90,24
43.7399,55.5839,10000,94,24
43.6342,63.2684,10000,88,25
43.3165,57.4477,10000,93,25
43.1418,59.3638,10000,93,24
43.2325,63.7682,10000,87,25
43.3189,62.312,10000,90,25
44.0626,65.7103,10000,94,24
43.6276,56.2372,10000,87,24
43.4145,56.9347,10000,92,25
43.456,40.1727,10000,94,25
44.0151,64.2906,10000,91,25
43.4713,53.9879,10000,95,25
43.7555,55.0307,10000,92,25
43.8854,56.176,10000,98,24
43.5444,57.2722,10000,90,23
44.1919,55.7732,10000,87,25
43.4534,60.818,10000,87,25
43.3256,54.8357,10000,87,25
44.5158,69.0805,10000,96,25
43.28,52.6258,10000,86,24
43.5015,61.9935,10000,86,24
43.8956,56.5566,10000,82,25
43.2137,57.5318,10000,85,25
43.6306,53.7501,10000,93,25
43.4264,62.4837,10000,87,25
43.9239,56.6334,10000,85,25
43.7467,68.8288,10000,95,25
43.5872,57.7907,10000,88,25
43.9258,59.9263,10000,92,24
43.8578,62.7894,10000,92,24
44.1171,57.2506,10000,85,24
43.8204,63.7524,10000,90,25
43.8886,60.2916,10000,96,25
44.1315,59.9477,10000,90,25
43.8432,61.5811,10000,86,24
43.9789,59.815,10000,91,24
43.7223,60.5036,10000,89,25
43.5736,58.7845,10000,89,25
44.145,53.2707,10000,91,25
43.6,48.723,10000,87,25
43.9933,55.6514,10000,92,25
43.7356,54.6125,10000,92,25
43.8361,59.9251,10000,86,24
44.027,65.0467,10000,93,25
43.5289,58.9556,10000,82,25
43.5955,57.8948,10000,81,25
43.697,59.3845,10000,91,24
43.9403,60.1839,10000,92,25
43.633,68.47,10000,84,23
43.9263,59.8216,10000,88,25
44.0255,53.1215,10000,89,25
44.4253,55.0947,10000,96,25
44.2331,55.4987,10000,86,24
43.9028,62.4145,10000,94,25
43.6798,55.4398,10000,88,24
43.9068,54.7816,10000,86,25
43.6706,53.1666,10000,95,25
43.3846,59.4098,10000,93,25
44.6544,61.2846,10000,88,24
44.3917,57.2232,10000,86,25
43.8237,58.4254,10000,85,25
44.1665,57.9101,10000,92,25
44.3725,50.7212,10000,90,24
43.562,62.6702,10000,90,25
43.9231,58.6479,10000,89,24
43.762,60.0362,10000,91,25
43.8344,62.0868,10000,91,25
44.3431,56.4494,10000,95,25
43.7695,61.7236,10000,89,25
43.9147,53.8257,10000,92,25
43.8667,56.3879,10000,86,25
43.8485,60.0745,10000,94,24
44.0317,60.2816,10000,88,23
43.8728,58.8201,10000,91,24
44.2887,55.837,10000,82,25
43.7661,57.3568,10000,97,25
43.5686,61.4901,10000,92,25
43.7828,62.9851,10000,89,25
44.3126,62.1726,10000,93,25
44.2411,58.5066,10000,91,25
44.0218,60.8588,10000,98,24
44.8491,58.3831,10000,93,25
44.1421,62.0729,10000,86,25
44.2516,54.64,10000,90,25
44.0033,59.9576,10000,91,25
44.4386,63.6914,10000,96,25
44.4773,57.2689,10000,88,24
44.3109,61.1854,10000,87,25
44.3537,62.1925,10000,91,24
44.6349,59.1856,10000,94,25
44.5498,58.2757,10000,91,24
44.0999,63.1697,10000,92,25
44.376,55.3825,10000,93,25
43.8135,64.9067,10000,93,25
44.1083,58.7392,10000,88,25
44.5397,54.1336,10000,90,25
44.5115,53.8226,10000,98,24
44.5084,56.8874,10000,99,25
43.8353,59.374,10000,87,24
45.0014,37.1032,10000,89,25
44.0909,55.8448,10000,97,25
44.0776,59.7354,10000,90,25
44.6972,59.1964,10000,88,25
44.3448,57.1463,10000,89,25
44.5406,55.465,10000,91,25
44.0168,64.2439,10000,89,25
44.5711,55.896,10000,91,25
44.2787,57.369,10000,90,24
44.4379,65.2186,10000,93,25
44.1727,51.5602,10000,87,25
44.5366,59.9175,10000,96,25
45.1504,57.3865,10000,96,23
44.1584,62.5008,10000,91,24
44.4408,57.1931,10000,89,24
44.0138,55.7785,10000,91,25
44.1879,66.2612,10000,93,25
43.8749,65.4294,10000,90,24
44.0836,53.8944,10000,93,25
44.2021,64.3139,10000,88,25
44.1183,63.1866,10000,86,24
44.6434,65.241,10000,95,25
43.7672,55.3408,10000,99,24
44.3745,54.5573,10000,91,25
44.0167,59.871,10000,88,23
44.1338,50.3717,10000,90,25
44.008,57.2612,10000,85,25
43.9118,60.0806,10000,91,25
44.0012,58.4643,10000,92,25
44.0774,62.4378,10000,89,25
44.884,40.6917,10000,98,24
43.743,61.9205,10000,86,25
44.0793,53.1974,10000,90,25
44.2583,55.9566,10000,91,25
43.9271,50.2605,10000,95,25
43.8275,51.0952,10000,95,24
43.7196,58.7524,10000,94,25
43.906,54.536,10000,94,25
44.0575,60.5669,10000,91,25
43.6894,52.5642,10000,97,23
43.69,59.625,10000,94,23
43.9924,56.3192,10000,86,24
43.4455,60.9213,10000,97,25
43.7662,59.4708,10000,86,24
43.5703,58.9704,10000,91,25
44.1801,59.1437,10000,90,23
43.8141,54.8536,10000,95,25
43.8368,56.5689,10000,94,25
43.6377,55.5232,10000,94,25
43.974,53.6365,10000,97,25
43.525,58.5442,10000,90,24
44.2464,67.3409,10000,95,24
44.0657,53.5502,10000,96,25
44.1413,55.4155,10000,92,25
43.6632,61.3186,10000,91,24
43.9957,64.2662,10000,91,25
44.1751,67.9547,10000,91,25
43.7892,52.3211,10000,90,24
44.3273,52.8252,10000,91,25
43.4542,57.8942,10000,91,25
43.991,36.9422,10000,95,25
43.7238,59.0333,10000,86,25
44.1486,53.2371,10000,95,25
44.175,70.5566,10000,85,25
43.8805,54.0645,10000,89,25
44.4167,60.7163,10000,96,25
43.9227,52.0909,10000,98,22
43.7204,57.0475,10000,90,24
43.8229,63.2802,10000,94,23
43.6913,60.8018,10000,92,25
43.6666,59.6064,10000,93,24
43.9355,53.0443,10000,89,25
