F,t,#ev,,ap
48.5328,248.911,10000,59,25
48.588,215.702,10000,59,25
48.9437,191.82,10000,58,25
47.4584,249.875,10000,60,25
47.4994,225.987,10000,60,25
49.1769,239.397,10000,59,25
48.4292,238.554,10000,59,25
48.3625,253.91,10000,58,25
46.8666,219.399,10000,59,25
48.0938,232.647,10000,60,25
47.4003,248.199,10000,60,25
48.2245,225.069,10000,58,25
46.3561,229.491,10000,60,25
47.0678,245.276,10000,59,25
49.2485,257.985,10000,60,25
48.3513,257.54,10000,59,25
47.4288,239.909,10000,58,25
48.2145,224.583,10000,60,25
47.7051,262.262,10000,59,25
48.4857,227.842,10000,59,25
49.487,242.378,10000,57,25
48.0925,231.543,10000,58,25
47.5395,216.72,10000,58,25
47.8809,222.167,10000,59,25
47.5784,251.823,10000,57,25
48.6288,226.763,10000,57,25
48.8995,230.21,10000,57,25
47.2856,231.499,10000,59,25
47.3207,214.666,10000,56,25
47.096,245.978,10000,62,25
49.4793,260.231,10000,58,25
48.0497,241.555,10000,58,25
48.9403,196.974,10000,56,25
47.3548,244.141,10000,59,25
48.0209,266.763,10000,61,25
47.5434,237.296,10000,60,25
50.0756,251.694,10000,58,25
47.457,228.226,10000,59,25
47.1534,265.624,10000,60,25
48.1838,254.468,10000,59,25
51.1356,234.727,10000,58,25
46.9074,261.659,10000,60,25
48.4905,219.27,10000,58,25
49.2188,217.25,10000,58,25
48.1322,246.999,10000,63,25
49.4487,220.635,10000,58,25
50.169,249.508,10000,58,25
49.8861,206.615,10000,59,25
48.3846,230.237,10000,58,25
48.1422,241.183,10000,59,25
48.3058,225.993,10000,58,25
48.0606,234.423,10000,58,25
48.9176,227.719,10000,57,25
49.0561,247.53,10000,61,25
49.044,223.809,10000,57,25
52.8833,237.742,10000,56,25
49.9187,239.956,10000,57,25
49.1041,224.192,10000,58,25
47.6117,232.99,10000,58,25
47.9264,229.865,10000,58,25
47.4365,243.241,10000,57,25
49.6536,238.232,10000,58,25
49.0868,198.678,10000,59,25
49.0192,242.922,10000,58,25
49.6674,231.056,10000,59,25
47.6917,237.195,10000,61,25
49.3336,229.122,10000,57,25
48.5943,239.4,10000,60,25
