F,t,#ev,,ap
43.4719,49.0342,10000,90,24
43.9039,51.1235,10000,84,25
43.7444,67.5148,10000,83,24
44.0112,60.0512,10000,76,25
43.9893,48.5238,10000,78,25
44.0543,56.305,10000,73,25
43.8883,50.4232,10000,74,25
43.4619,45.8618,10000,79,25
44.1206,49.0411,10000,78,24
43.5746,44.0515,10000,85,25
43.737,45.1348,10000,73,25
43.7218,54.2157,10000,75,24
44.333,57.5928,10000,78,24
44.0688,42.6959,10000,75,25
43.7749,46.0317,10000,74,25
43.9015,49.1813,10000,82,25
43.2002,49.67,10000,80,24
43.3266,46.5207,10000,81,24
43.9198,50.8522,10000,76,25
43.7212,44.9769,10000,71,25
43.5931,49.1106,10000,80,24
43.5179,54.2139,10000,79,25
43.7984,54.5287,10000,82,24
43.553,46.3015,10000,81,25
43.9752,50.4077,10000,77,25
43.702,58.0964,10000,82,23
43.5647,51.3865,10000,83,25
44.1468,53.5953,10000,75,24
43.4086,46.671,10000,85,24
43.9544,52.0197,10000,77,25
44.0541,45.5147,10000,80,24
43.3753,53.238,10000,71,25
43.5845,45.0077,10000,77,25
43.5086,63.0328,10000,73,25
43.6329,47.8701,10000,79,25
44.0888,53.2845,10000,77,25
43.5811,53.3496,10000,85,24
43.7239,50.89,10000,75,25
43.7528,45.509,10000,79,25
43.7591,48.7027,10000,77,23
43.5858,45.8395,10000,79,24
44.0351,42.8332,10000,76,25
43.6952,56.526,10000,76,25
44.068,52.4456,10000,74,25
43.6351,52.9834,10000,71,25
43.582,47.0354,10000,82,25
43.5578,48.9744,10000,73,25
43.9457,48.3893,10000,72,25
43.4918,52.5559,10000,77,25
43.8175,53.9402,10000,71,25
43.297,45.8439,10000,75,24
43.9064,54.1107,10000,79,22
43.9663,51.5034,10000,77,25
43.9548,59.3571,10000,73,25
44.279,48.0123,10000,84,25
43.5115,57.7568,10000,74,25
43.8103,52.5546,10000,72,25
44.3755,47.602,10000,80,25
44.1459,50.0553,10000,70,23
44.3582,49.3109,10000,71,25
43.8502,57.26,10000,77,25
43.6271,45.8538,10000,73,25
43.9052,49.4094,10000,76,25
43.8258,48.3661,10000,79,25
44.4461,52.3367,10000,75,25
43.7689,47.1874,10000,76,24
44.253,52.1412,10000,71,24
43.8603,47.7647,10000,79,25
43.9982,51.0193,10000,73,25
43.937,46.3231,10000,78,25
43.9509,54.779,10000,75,25
44.143,54.8932,10000,76,23
43.6689,59.594,10000,84,24
43.3879,51.0891,10000,78,25
44.0054,46.1452,10000,73,25
43.6134,55.1445,10000,81,25
43.8393,49.504,10000,75,25
44.0409,47.0436,10000,83,24
43.8016,50.4638,10000,77,25
44.4616,52.5358,10000,83,25
43.844,49.078,10000,72,25
43.995,48.0523,10000,76,25
44.2092,49.0804,10000,75,25
44.273,50.9031,10000,76,25
44.3697,50.5751,10000,79,25
44.0621,50.6919,10000,77,25
44.0147,53.585,10000,81,24
44.3383,53.7627,10000,81,25
44.3831,47.3103,10000,83,21
44.106,54.6325,10000,74,25
44.5765,48.5953,10000,70,25
43.9344,55.732,10000,78,25
44.0725,54.0538,10000,78,25
44.2616,52.6668,10000,79,21
44.1024,50.9212,10000,75,25
43.8415,47.3699,10000,80,25
44.2235,49.2444,10000,79,24
44.9798,50.0134,10000,76,24
44.2047,54.5263,10000,75,24
44.2433,44.2469,10000,75,25
44.0738,50.8838,10000,73,25
44.4197,47.5285,10000,80,25
44.0167,47.6971,10000,76,25
43.8354,32.3286,10000,78,25
44.2673,56.7915,10000,74,23
44.0467,57.65,10000,71,25
44.129,51.3666,10000,76,24
44.3146,55.984,10000,80,25
44.4734,45.256,10000,76,25
44.1581,48.431,10000,76,25
44.1926,54.0802,10000,79,25
44.2172,45.046,10000,79,25
44.2673,50.6662,10000,79,25
44.1481,47.5119,10000,78,25
44.2223,48.5708,10000,81,25
43.9701,49.689,10000,78,25
44.081,53.5245,10000,81,25
44.1693,60.7196,10000,87,25
43.6508,52.7559,10000,78,24
44.0176,43.4808,10000,75,25
44.2079,50.5595,10000,81,25
43.8812,59.0756,10000,77,25
44.2462,46.378,10000,79,25
44.1929,49.3234,10000,72,25
43.9007,49.3337,10000,82,25
43.7869,51.9095,10000,80,25
43.9439,54.5571,10000,83,25
44.0363,49.7163,10000,82,24
44.214,49.1794,10000,78,24
44.7962,49.8272,10000,77,25
43.8341,47.6458,10000,80,25
44.3616,46.0026,10000,78,25
44.1091,51.4895,10000,80,25
44.5979,43.5242,10000,78,24
44.3079,48.603,10000,75,25
43.735,52.063,10000,79,24
44.2869,46.4953,10000,84,24
44.5868,50.8218,10000,80,25
44.396,55.3676,10000,77,25
44.0876,46.412,10000,75,25
44.157,44.6083,10000,72,25
43.7084,53.2376,10000,81,25
43.7264,46.5387,10000,92,23
43.8749,50.3531,10000,85,25
43.8198,50.8519,10000,80,25
43.6818,50.0793,10000,73,25
44.1412,47.0913,10000,86,25
43.9391,47.4937,10000,89,25
44.0499,43.4537,10000,76,25
43.7282,43.4444,10000,79,25
43.9929,54.285,10000,73,25
43.5409,49.6062,10000,82,25
43.9605,45.5259,10000,81,25
44.0062,50.5661,10000,83,24
43.5351,46.368,10000,84,22
43.5966,53.6817,10000,70,25
43.636,51.2864,10000,83,25
43.6039,44.6131,10000,77,25
43.6541,45.0227,10000,77,25
44.0772,57.5853,10000,78,25
43.8714,52.3585,10000,79,24
43.7489,49.3873,10000,77,25
43.5494,52.661,10000,82,24
43.9187,30.6861,10000,77,25
43.8665,50.6926,10000,78,25
43.9247,44.2951,10000,75,24
43.6778,51.4738,10000,74,25
43.9553,53.5364,10000,77,25
44.4214,49.9092,10000,86,24
44.0185,47.5607,10000,83,24
43.5543,49.3561,10000,82,25
43.5336,44.7116,10000,78,25
43.8632,45.2542,10000,76,24
43.7622,47.5754,10000,86,25
43.5054,42.9545,10000,85,25
43.4454,46.382,10000,80,25
44.4302,45.9279,10000,80,25
44.3522,47.5122,10000,93,23
44.1445,48.9084,10000,75,25
43.9596,49.867,10000,76,25
43.6255,55.9143,10000,76,25
43.7463,47.1725,10000,82,23
43.8871,45.3779,10000,71,25
43.6132,45.1705,10000,80,25
43.3985,47.9918,10000,75,25
43.2747,48.3311,10000,80,24
43.8557,43.9029,10000,77,25
43.8629,45.5969,10000,73,25
43.8187,44.888,10000,81,24
43.901,52.2872,10000,77,25
43.8134,48.4101,10000,79,25
43.6809,55.4561,10000,81,25
43.6399,46.0325,10000,76,25
43.6014,46.2558,10000,84,25
43.7261,46.8346,10000,78,25
43.9524,55.2093,10000,81,22
43.6891,48.1545,10000,83,25
43.9197,51.9302,10000,80,25
44.5662,44.9662,10000,77,25
43.403,52.0465,10000,86,24
43.836,51.0682,10000,76,25
43.7425,44.6073,10000,77,25
43.7739,45.4016,10000,75,25
43.691,46.2831,10000,82,25
43.364,53.6508,10000,82,24
43.2135,49.3596,10000,82,23
43.8946,49.351,10000,81,25
43.3891,59.789,10000,78,24
43.2066,46.3172,10000,81,25
44.0634,47.8668,10000,76,25
43.5025,48.0489,10000,79,24
43.5461,48.5602,10000,81,25
43.3817,51.7538,10000,74,23
43.4122,53.6435,10000,82,25
43.4814,44.6406,10000,83,25
43.4876,44.0541,10000,76,24
43.635,53.1427,10000,74,25
43.1804,52.0299,10000,78,25
43.6161,53.6531,10000,69,25
43.4424,47.0464,10000,83,25
43.6452,45.4534,10000,80,25
43.9005,45.0345,10000,76,25
43.4075,54.3152,10000,76,20
43.4416,50.4077,10000,74,25
43.5084,50.6804,10000,84,23
43.9228,46.4042,10000,76,25
43.9757,50.4466,10000,80,25
43.5533,56.9933,10000,68,21
44.1398,42.6476,10000,78,25
43.6968,55.3108,10000,79,25
43.6299,47.9231,10000,83,25
