F,t,#ev,,ap
44.1287,69.3247,10000,67,25
43.9682,64.6577,10000,69,25
43.8355,63.6216,10000,72,25
44.2092,64.9978,10000,67,25
43.8415,61.7996,10000,75,25
43.4325,62.762,10000,68,25
43.9345,52.9254,10000,70,25
44.7265,59.1871,10000,63,25
44.3142,43.7183,10000,70,25
43.8006,62.0088,10000,71,25
44.0987,61.587,10000,68,25
44.0343,62.5029,10000,68,25
43.9295,62.0987,10000,71,25
43.8431,71.458,10000,70,25
43.6868,62.1692,10000,76,25
43.9475,70.0493,10000,67,25
43.4912,67.3669,10000,71,25
44.5125,69.8758,10000,63,25
43.6119,64.9475,10000,69,25
43.8376,70.3672,10000,67,25
44.3231,68.7008,10000,69,25
43.7186,65.2525,10000,76,25
43.7405,63.062,10000,66,25
43.6596,59.7574,10000,70,25
43.689,71.6268,10000,70,25
43.9069,61.73,10000,65,25
43.6699,62.4997,10000,70,25
44.1353,62.8819,10000,71,25
43.3939,73.8832,10000,67,25
44.0918,62.7042,10000,65,25
43.7607,63.3516,10000,68,25
43.761,62.6835,10000,66,25
44.3636,61.6279,10000,68,25
44.1538,63.91,10000,65,25
44.3681,60.9318,10000,67,23
43.8153,72.1228,10000,69,25
43.8609,61.7875,10000,73,24
43.9243,61.1224,10000,71,25
44.4759,47.884,10000,64,25
43.5535,72.1163,10000,75,25
43.7239,70.3515,10000,74,25
43.7179,67.4927,10000,68,25
43.7922,68.7846,10000,64,25
44.2264,59.0628,10000,69,25
43.8389,68.7169,10000,65,25
43.9877,60.1757,10000,70,25
43.7229,67.3088,10000,72,25
43.5072,59.5414,10000,76,25
44.157,61.5726,10000,67,25
43.9339,63.3936,10000,69,25
43.7559,63.5425,10000,68,25
43.5661,63.1352,10000,66,25
44.0043,65.4655,10000,66,25
43.7886,64.788,10000,67,25
43.9461,63.4196,10000,72,25
43.9686,59.3894,10000,67,25
43.97,63.5915,10000,69,25
44.0296,66.8026,10000,66,25
43.9924,67.892,10000,72,25
43.4433,65.1193,10000,71,25
43.8603,62.3768,10000,68,25
43.7668,66.6043,10000,68,25
43.8679,63.5387,10000,67,25
43.3963,71.3026,10000,69,25
43.6678,65.2776,10000,70,25
44.3377,65.4499,10000,65,24
44.0819,48.6909,10000,69,25
43.7985,61.0553,10000,71,25
44.2821,43.5084,10000,68,25
43.733,62.5249,10000,71,25
43.6766,61.9937,10000,69,25
43.7461,60.1604,10000,72,25
43.5035,63.6376,10000,72,25
43.3538,74.5481,10000,69,25
43.6667,63.9164,10000,72,25
43.8617,64.497,10000,83,25
43.7763,72.8664,10000,65,25
43.5828,67.4455,10000,67,25
43.829,58.91,10000,63,25
43.3294,64.1144,10000,74,24
43.4881,65.9444,10000,68,25
43.9304,61.3061,10000,66,25
43.5912,62.4286,10000,70,25
43.4403,65.6146,10000,65,25
43.8667,67.9701,10000,65,25
43.6415,65.4174,10000,69,25
43.6318,70.4321,10000,66,25
43.5879,60.2203,10000,68,25
43.4477,70.54,10000,71,25
43.3827,69.1667,10000,72,25
43.335,64.8885,10000,68,25
43.5885,60.0556,10000,67,25
43.2054,62.6333,10000,67,25
43.3234,62.0515,10000,68,25
43.6674,64.305,10000,69,25
44.0854,60.9053,10000,67,25
43.5529,44.8855,10000,72,25
43.6657,68.5636,10000,70,25
43.3231,42.9352,10000,69,25
43.6061,63.0051,10000,72,25
43.3935,73.228,10000,69,25
44.1864,62.0956,10000,64,25
43.7458,65.773,10000,68,25
43.3702,69.8194,10000,74,25
43.4595,74.3564,10000,67,25
43.4732,64.3642,10000,67,25
43.6765,66.8375,10000,67,23
43.7353,61.1995,10000,69,25
43.392,65.5197,10000,67,25
43.4525,60.4431,10000,67,25
43.5016,72.4589,10000,70,25
43.9845,63.658,10000,64,25
43.538,68.4199,10000,67,25
43.4342,62.456,10000,68,25
43.4818,73.3156,10000,64,25
43.6095,64.9897,10000,66,25
43.4247,66.7314,10000,68,25
44.0207,63.7579,10000,64,25
43.6106,62.5441,10000,68,25
43.4335,69.2843,10000,69,25
43.6412,61.5318,10000,69,25
43.6696,60.2842,10000,69,25
43.4859,61.5669,10000,63,25
43.9597,57.8089,10000,66,25
43.318,61.4284,10000,67,25
43.5635,62.442,10000,69,25
43.755,55.9502,10000,64,25
43.5159,61.2202,10000,66,25
43.552,44.1634,10000,68,25
43.4577,73.5013,10000,65,25
44.3008,65.4781,10000,63,25
43.4311,69.3564,10000,66,25
43.73,61.3326,10000,69,25
43.377,66.9354,10000,68,25
43.8898,64.8443,10000,63,25
43.3592,76.1087,10000,74,24
43.328,62.6488,10000,76,25
43.5256,75.9504,10000,72,25
43.9039,69.9343,10000,71,25
43.6566,62.3279,10000,68,25
43.473,61.694,10000,71,25
43.7338,66.6941,10000,67,25
44.0268,63.6523,10000,72,25
43.8507,67.4411,10000,64,25
43.691,65.447,10000,72,25
44.1038,69.3641,10000,68,25
43.7492,62.8645,10000,66,25
43.8028,57.6444,10000,70,25
44.0775,66.4237,10000,66,25
43.6456,65.658,10000,68,25
43.7415,66.5956,10000,68,25
43.8155,64.0048,10000,67,25
43.7225,75.0497,10000,71,25
44.7599,66.0254,10000,66,25
43.8439,62.4777,10000,73,25
44.1826,66.053,10000,69,25
43.9194,55.9166,10000,66,25
43.7274,66.9025,10000,70,25
43.8201,43.5121,10000,69,24
44.2457,67.9395,10000,65,25
43.8309,68.5762,10000,70,25
44.2845,62.3189,10000,67,25
44.3456,62.8566,10000,69,25
43.6913,63.8376,10000,67,25
44.3542,69.6823,10000,65,25
43.5223,59.9658,10000,69,25
44.3011,68.7725,10000,73,25
44.5748,72.2533,10000,71,25
44.3646,61.5726,10000,66,25
44.4575,64.6496,10000,67,25
44.0733,62.4366,10000,71,25
44.1562,62.9897,10000,69,25
44.1393,67.2415,10000,70,25
44.6423,66.9788,10000,67,25
44.3234,62.5392,10000,68,25
44.5202,73.3814,10000,67,25
43.8775,63.7001,10000,74,25
43.8342,65.0035,10000,70,25
44.7383,66.459,10000,77,25
44.627,67.2963,10000,69,25
44.4846,61.1642,10000,69,25
44.7973,64.2383,10000,70,25
44.9253,65.7062,10000,69,25
44.6383,62.6445,10000,68,25
44.0558,65.9224,10000,70,25
44.2127,63.9136,10000,69,24
44.3747,46.9352,10000,67,25
43.7977,62.6288,10000,76,25
44.4129,44.3708,10000,70,25
44.4985,62.1501,10000,69,25
44.0127,61.4735,10000,71,25
44.0833,69.6236,10000,75,25
44.0348,69.8321,10000,68,25
44.6278,62.5152,10000,69,25
44.3201,61.5023,10000,67,25
44.4917,62.8996,10000,67,25
44.3891,62.57,10000,69,24
44.268,65.6283,10000,71,25
43.775,58.1162,10000,71,25
44.0469,59.2591,10000,68,25
43.9687,63.294,10000,71,25
44.373,68.1425,10000,67,25
43.8411,69.6438,10000,77,25
44.4311,65.2648,10000,72,25
44.464,62.1664,10000,73,25
44.3377,64.7083,10000,68,25
44.1929,63.9507,10000,74,25
44.0526,60.0118,10000,68,25
44.2816,67.0483,10000,72,25
44.7298,62.0422,10000,65,25
43.9654,65.1967,10000,68,25
43.9578,64.1909,10000,73,25
43.9588,59.5917,10000,74,24
44.1141,64.1959,10000,68,25
43.9282,59.1683,10000,76,25
44.1161,63.448,10000,69,25
43.7918,46.9772,10000,73,25
44.1237,69.7509,10000,73,25
44.1393,44.0955,10000,76,25
43.9723,62.1262,10000,70,25
44.2087,62.5054,10000,69,25
44.2851,60.515,10000,68,25
44.239,60.1027,10000,68,25
44.046,69.5474,10000,71,25
44.5901,61.7828,10000,69,25
44.4452,63.1832,10000,69,25
43.774,71.4459,10000,77,25
43.7455,63.8668,10000,73,25
44.8719,63.8796,10000,68,25
43.5803,61.9096,10000,71,25
43.5984,62.9718,10000,73,25
43.6383,61.6995,10000,68,25
43.8801,69.5172,10000,70,25
43.9804,66.8567,10000,66,25
43.851,65.7999,10000,71,25
43.5374,63.2231,10000,74,25
43.787,62.5183,10000,67,25
43.8093,69.4243,10000,71,25
43.6435,61.8185,10000,67,25
43.7648,63.4285,10000,66,25
44.0264,63.3098,10000,67,25
43.5248,70.0089,10000,73,25
43.9112,60.8527,10000,65,25
44.2518,60.86,10000,68,25
43.5312,62.5453,10000,70,25
43.7341,56.8146,10000,66,25
43.5986,43.2745,10000,70,25
44,68.0646,10000,70,25
43.8019,43.488,10000,70,25
44.2955,65.2192,10000,73,25
44.0749,66.5024,10000,69,25
44.0864,63.0909,10000,66,25
43.8624,61.8654,10000,71,25
43.4969,63.9602,10000,71,25
43.8122,69.5746,10000,73,25
43.735,61.4338,10000,72,25
43.7428,63.7091,10000,70,25
44.0536,60.8992,10000,65,25
44.0543,67.489,10000,67,25
43.3195,68.4374,10000,69,25
43.6138,64.2866,10000,69,25
43.687,70.5103,10000,69,25
43.5706,67.2788,10000,73,25
43.9563,61.7248,10000,65,25
43.7031,67.6428,10000,70,25
43.6846,61.3971,10000,67,25
43.4012,59.3222,10000,69,25
44.069,64.735,10000,68,25
43.5815,60.3655,10000,67,25
43.7762,63.8658,10000,66,25
43.9615,62.9656,10000,68,25
43.3569,69.7226,10000,73,25
43.5227,61.6229,10000,67,25
43.4269,63.0067,10000,71,25
43.6422,66.9328,10000,65,25
43.835,63.0715,10000,65,25
43.5138,51.4286,10000,68,25
43.2957,62.4268,10000,72,25
43.2393,42.7102,10000,71,25
43.9533,62.8542,10000,63,25
44.3708,63.3523,10000,65,25
43.6096,62.9727,10000,68,25
43.297,64.8535,10000,76,25
43.3602,63.9825,10000,70,25
43.6983,58.0437,10000,72,25
43.2259,73.5047,10000,73,25
43.8308,61.629,10000,66,25
43.2016,75.2604,10000,72,25
43.5741,65.995,10000,67,25
43.8202,66.4429,10000,67,25
43.6434,60.8771,10000,66,25
43.6686,60.5904,10000,64,25
43.6323,67.3384,10000,76,25
43.6217,66.01,10000,75,24
43.3572,62.17,10000,67,25
43.4468,67.4949,10000,69,25
43.3867,64.0356,10000,66,25
43.2935,57.5653,10000,70,25
43.4687,63.931,10000,71,25
43.4188,66.1019,10000,71,25
43.3802,58.5384,10000,69,25
43.6091,59.1081,10000,64,25
43.3946,68.8682,10000,68,25
43.5302,66.815,10000,66,25
43.8117,70.21,10000,62,25
43.6151,57.9012,10000,69,25
43.5966,49.6524,10000,71,25
43.5496,63.4619,10000,68,25
43.7379,44.2037,10000,65,25
43.4712,64.5465,10000,68,25
43.7591,60.7868,10000,71,24
43.1966,68.582,10000,68,24
43.4305,64.7521,10000,72,25
43.2729,65.1884,10000,68,25
43.3397,63.3037,10000,67,25
43.6116,67.236,10000,66,24
