F,t,#ev,,ap
47.5765,228.203,10000,59,25
46.2914,246.575,10000,64,25
48.0676,261.642,10000,62,25
46.8836,283.557,10000,64,25
47.9958,264.866,10000,63,25
48.0916,274.674,10000,63,25
48.8022,272.357,10000,61,25
47.8077,275.163,10000,61,25
47.2513,257.012,10000,66,25
47.0628,244.394,10000,64,25
46.7814,249.997,10000,60,25
48.6518,217.694,10000,61,25
48.5329,233.985,10000,65,25
47.2703,242.212,10000,63,25
47.7249,261.838,10000,63,25
48.2223,254.61,10000,63,25
46.7499,276.544,10000,63,25
46.5011,258.281,10000,65,25
47.163,238.083,10000,61,25
46.674,246.817,10000,64,25
47.5703,240.694,10000,66,25
45.9634,251.97,10000,63,25
46.2856,240.587,10000,65,25
46.4691,279.672,10000,64,25
46.4725,257.861,10000,65,25
46.7103,256.444,10000,62,25
47.2499,252.537,10000,64,25
47.7579,236.06,10000,63,25
46.7961,256.954,10000,61,25
48.5802,248.551,10000,66,25
46.6649,215.587,10000,66,25
46.3465,248.732,10000,64,25
48.2491,259.452,10000,62,25
47.7165,277.45,10000,64,25
48.3542,257.505,10000,62,25
47.1123,269.597,10000,64,25
46.8396,264.144,10000,63,25
46.679,269.367,10000,60,25
46.695,255.896,10000,69,25
46.9344,270.091,10000,64,25
46.627,267.964,10000,63,25
47.4311,249.281,10000,64,25
47.3727,267.434,10000,64,25
47.1384,264.22,10000,63,25
47.1092,277.193,10000,65,25
46.6788,252.095,10000,65,25
46.6936,238.191,10000,63,25
47.8625,246.373,10000,65,25
47.4556,251.013,10000,63,25
47.0887,251.507,10000,64,25
47.637,252.382,10000,61,25
47.1405,226.913,10000,63,25
46.5817,253.185,10000,61,25
47.7042,256.026,10000,65,25
48.4457,250.783,10000,63,25
47.2827,244.986,10000,65,25
47.6996,260.345,10000,64,25
47.0669,249.19,10000,66,25
47.272,250.653,10000,67,25
46.4166,261.455,10000,67,25
46.396,217.081,10000,66,25
46.2489,258.275,10000,66,25
46.7881,271.626,10000,66,25
46.5558,259.557,10000,66,25
47.0219,245.402,10000,62,25
47.0326,260.826,10000,64,25
46.0906,253.154,10000,62,25
47.2634,245.551,10000,64,25
48.1775,255.82,10000,65,25
46.9325,256.87,10000,64,25
48.2603,251.278,10000,62,25
49.2745,266.951,10000,61,25
46.4335,252.466,10000,66,25
46.7508,253.776,10000,64,25
48.1395,267.424,10000,67,25
46.4817,269.95,10000,66,25
48.7109,245.042,10000,62,25
49.1072,271.4,10000,63,25
46.6581,288.017,10000,64,25
48.9053,273.979,10000,62,25
46.8802,231.681,10000,63,25
48.6713,253.095,10000,63,25
47.6411,254.82,10000,67,25
47.5668,240.462,10000,67,25
47.2647,264.538,10000,64,25
47.8694,259.603,10000,61,25
47.0238,266.048,10000,67,25
46.0395,245.037,10000,66,25
47.1151,240.708,10000,64,25
48.2147,260.236,10000,66,25
50.312,199.276,10000,62,25
47.7415,233.784,10000,65,25
46.3129,279.514,10000,64,25
47.1659,270.108,10000,65,25
47.3829,262.629,10000,62,25
47.4389,262.882,10000,65,25
47.5585,273.468,10000,63,25
47.5548,248.327,10000,64,25
48.5997,264.76,10000,62,25
46.8289,252.422,10000,64,25
46.5268,246.56,10000,67,25
47.7859,246.401,10000,63,25
48.2006,236.629,10000,65,25
47.2088,257.294,10000,62,25
47.7251,247.212,10000,66,25
47.9136,246.459,10000,64,25
46.6962,257.267,10000,66,25
46.3496,273.848,10000,65,25
47.2782,268.756,10000,63,25
47.0029,257.379,10000,63,25
48.7151,244.959,10000,59,25
48.8654,261.431,10000,61,25
47.8838,244.973,10000,64,25
47.5752,250.626,10000,64,25
48.4952,277.433,10000,62,25
47.6881,253.894,10000,64,25
47.64,260.215,10000,66,25
48.0935,266.708,10000,64,25
48.826,252.495,10000,64,25
48.3432,245.472,10000,65,25
48.3789,212.657,10000,64,25
47.6023,249.892,10000,63,25
48.4666,262.206,10000,65,25
47.6606,244.89,10000,65,25
46.6817,254.881,10000,64,25
46.7928,244.688,10000,66,25
47.6092,260.499,10000,64,25
47.5583,247.461,10000,63,25
46.503,256.934,10000,64,25
48.2902,261.844,10000,63,25
46.8127,255.344,10000,67,25
47.5719,272.906,10000,63,25
50.2734,241.577,10000,62,25
47.7759,253.01,10000,65,25
48.5969,253.452,10000,60,25
47.3593,242.863,10000,63,25
46.7791,235.519,10000,68,25
48.6386,245.161,10000,62,25
47.4119,274.31,10000,62,25
47.6195,246.173,10000,65,25
48.8096,251.404,10000,61,25
47.7708,240.884,10000,61,25
47.2845,258.393,10000,62,25
47.7743,247.276,10000,61,25
46.8728,250.338,10000,65,25
45.5305,262.642,10000,66,25
46.3367,254.571,10000,67,25
47.3749,264.623,10000,65,25
47.1957,238.833,10000,62,25
47.4731,272.69,10000,66,25
47.1751,202.383,10000,62,25
48.7266,243.677,10000,62,25
46.6724,263.323,10000,66,25
48.833,260.053,10000,62,25
46.7257,257.745,10000,63,25
46.7857,244.886,10000,64,25
47.6206,279.077,10000,63,25
47.2977,246.13,10000,63,25
48.6945,246.135,10000,64,25
47.8906,236.477,10000,64,25
46.7281,257.004,10000,66,25
45.7431,243.319,10000,64,25
47.9188,275.144,10000,63,25
47.6577,259.789,10000,64,25
48.5587,245.838,10000,65,25
47.0247,238.662,10000,66,25
46.4029,258.486,10000,67,25
47.6241,246.583,10000,63,25
47.5398,252.935,10000,64,25
48.4159,250.83,10000,63,25
46.6682,236.685,10000,62,25
46.6967,252.353,10000,65,25
47.1124,250.934,10000,64,25
46.5769,240.896,10000,65,25
47.4563,242.877,10000,63,25
46.8918,259.593,10000,66,25
46.7785,255.83,10000,66,25
47.238,259.043,10000,63,25
47.0572,264.067,10000,65,25
47.2267,262.316,10000,65,25
47.4256,221.403,10000,62,25
46.4399,265.201,10000,62,25
48.2348,266.578,10000,64,25
47.6537,245.571,10000,63,25
46.4777,250.065,10000,63,25
46.6956,259.293,10000,64,25
47.3919,255.571,10000,63,25
48.9046,275.221,10000,62,25
47.744,253.207,10000,61,25
46.7769,236.206,10000,64,25
47.4111,262.498,10000,66,25
46.6106,230.049,10000,66,25
47.5996,240.182,10000,64,25
48.1436,231.14,10000,64,25
47.7009,223.579,10000,62,25
48.5815,265.376,10000,63,25
48.0427,257.536,10000,64,25
46.6767,250.852,10000,63,25
46.099,287.74,10000,61,25
49.8976,241.705,10000,61,25
48.8172,232.117,10000,62,25
46.6964,246.963,10000,64,25
46.2834,247.264,10000,63,25
46.6779,263.864,10000,61,25
46.5802,254.365,10000,68,25
47.257,246.869,10000,64,25
46.8957,261.731,10000,65,25
46.5109,252.193,10000,64,25
46.9768,223.814,10000,64,25
46.588,263.61,10000,63,25
47.1594,192.537,10000,63,25
47.1693,242.474,10000,64,25
46.9298,257.273,10000,65,25
46.1651,251.727,10000,66,25
46.8483,254.051,10000,63,25
48.9749,253.354,10000,63,25
46.6383,251.82,10000,64,25
46.6282,257.182,10000,65,25
